indices,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11,0.028757489530428,-0.107279471145239,-0.004173798379561,0.044749114886611,-0.592214642069605,0.139252951579214,0.219125747576214,-0.011815489485839,-0.108659376276688,0.089180257214198,-0.188988308573212,-0.044343958494221,0.063310483756843,-0.000933876832496,0.00280950615598,-0.072443570972903,0.065591919998127,0.068910120848289,-0.025568612072863,-0.028966553805475,0.103420667943601,-0.096840206392499,0.020636198588089,-0.227761443137045,0.041012358051225,0.284146959020558,-0.06238471087776,0.064718545850941,0.050715845810865,-0.117924247764985,0.129958590508064,0.311272945716594,0.010214504403904,-0.078332798520026,0.049670959803793,0.143224873487923,-0.095140684672503,0.145018273108509,-0.004088646513956,0.099770533820395,-0.039294409293555,-0.028127264889668,0.171829197666228,0.116743346739124,0.148090662016178,0.000454144339189,0.040593049556038,0.098959130755218,0.181020031702674,0.10160116589218
12,0.01262495044653,0.240784084482788,-0.000342738378525,-0.033566709588106,0.213348236578411,0.052647070734219,0.126736263824288,0.006690892933703,-0.065703077595468,-0.131494062926483,-0.074535780082403,-0.029511137612674,0.164352151573932,0.073372605688565,0.005181313285241,-0.078940698780276,0.009815800469923,0.004733776395335,0.049413579138763,0.014739833698903,0.1882217771058,0.232679482808232,0.008360328458901,-0.058381558113171,0.156263611640762,0.238981291438917,-0.011070132583403,-0.0719901264659,-0.042617956692396,0.06665226418662,0.054830998525094,0.199512637348283,-0.031467284450622,0.048789712423438,-0.041035637408771,0.005435129851031,-0.052069316832253,-0.2553156341493,0.005649984981694,-0.079612247413654,0.02231927901509,-0.255615605991355,0.018893684406458,-0.06119917708347,0.061570562583438,-0.251004380152477,0.094885763885703,-0.143663655889372,-0.05228817706781,0.207308567814504
13,-0.02038350779047,0.015210292811308,0.004403707796532,0.061985544692037,0.242870241999027,0.059555581071088,0.07983776366492,0.016001148651456,-0.032815282861834,0.054568501159914,-0.085467160695532,-0.024572181312171,-0.336393472363568,-0.104874905975587,0.130997338805282,0.088313254737305,-0.050413725507787,0.069882885898691,-0.005903752382987,0.153584563022792,-0.087926862601183,0.152625095531615,-0.042613799474858,0.025204805701073,-0.145491360439636,0.182347180747477,0.224974995632602,0.053174210097845,-0.043263528789481,0.011538112708304,-0.00613446792825,-0.098481962971444,-0.018487218590273,0.010575403753856,0.118542279193614,-0.090087147945646,0.039931276333246,0.159955935344934,-0.00105240563089,0.143702891134979,0.064032770199553,0.180470215021321,0.000916716066413,0.076157826968509,0.161404974737559,-0.107299501087626,0.014829587111493,0.211402734090495,0.190544354248741,-0.01690871466847
14,0.059312954593604,0.021015781603522,0.007518765541111,-0.097645591408337,0.164422071104227,0.298952924191796,0.176340967281006,-0.003377226673512,-0.019556615866884,0.085444102467127,0.004996212702013,0.031140051162663,-0.047210019668795,-0.068704422073676,-0.190828267902204,0.035831621406968,-0.06813820136021,0.054526389327575,-0.025533764184244,-0.083008228822792,0.215483266968723,0.055617110507012,-0.022506157974599,-0.154276091651644,0.066107387480872,-0.037275876961343,-0.123803340274178,0.097337728012532,-0.10602591362644,0.105795905264342,-0.037632394734493,-0.174235962771771,-0.078603108005626,0.011185302790443,0.017404382257028,0.084937920053353,-0.02123532072243,0.084043740274808,0.000212010463584,-0.132658460756354,0.084705866933732,0.02629392587091,0.036791549057234,0.026197365448368,0.191895903610759,0.193234029053966,0.001716184695797,0.136521043304676,-0.040082682223937,-0.029726019333684
15,-0.106983799659709,-0.037987226240192,-0.003505503737632,0.020162652075426,-0.192096755786084,0.099320197579867,0.154164353307181,-0.000515819202879,-0.125663837407919,-0.015522286727907,0.1958830431415,-0.038478145901624,-0.032948267075175,-0.109416331491559,0.072014712754802,0.073828277846369,0.117755147883911,-0.158511794774514,0.0701345698202,0.010549383907912,0.021724683364541,0.180115042081066,-0.018516046195904,-0.152537704181921,0.11519171024276,-0.254523904250359,-0.159654688657023,-0.059260388957685,0.061134722537309,0.143910742278406,-0.062610873912991,-0.046342147828803,0.035300867425058,-0.048213530351476,0.250257039932814,-0.008207277452977,-0.072903248035357,0.306378558358906,-0.004148193276421,0.205288349368897,-0.00450638306019,-0.138887212979303,0.187711308307843,0.008337638656086,0.040165025621152,0.035006885562006,-0.100452836284094,0.087170415913357,0.401280917240195,0.058176590517071
16,0.031942328412475,0.322296614540851,-0.006606535362127,0.18255809492028,0.07676341172607,0.068198840752725,-0.039070824407788,-0.022818080681136,-0.2007113221078,-0.029174507626933,-0.0129645531927,-0.094987925318617,0.13828467283782,-0.052304465095418,-0.003025738688527,-0.021948128939698,0.044607069617473,0.118604232616455,0.040315842477792,-0.032678625302758,-0.019716466173234,-0.063069337767812,-0.034782427036882,0.024836458246398,0.003777569675818,-0.067170275950836,0.213309144369578,-0.243343119524356,0.002983028983676,0.048732154361475,0.108477708112609,-0.122689767888767,-0.041481448470442,0.01468606959287,0.03806520108316,-0.060848602639208,0.02516873842747,0.080993354760597,-0.009808566389166,0.109308322807313,-0.16268463441317,0.085384227455992,0.041497641984817,0.163687542880064,-0.14539644413183,0.068682900184345,0.082271266863988,0.167391159255384,0.071201774241451,0.074439359285061
17,-0.049199631607723,-0.315865987513625,0.0003253564048,0.112934729886579,0.303033294005415,0.344162128262746,0.107272811236046,-0.015505417863696,0.269450584839394,0.022310855484926,-0.043298684486371,0.033389569634762,-0.019840573455196,0.08252651920947,0.117796313720054,-0.064734919640102,0.067377382463882,-0.133409621619997,0.008322723607911,0.263006533146413,-0.0349674312604,0.151123962432452,0.051484225002281,-0.144055626066436,0.092488553684263,0.094533123747028,0.113363311405527,-0.144917194216083,0.076357963928744,0.251852521036598,-0.039808200350665,-0.05195501488587,-0.003585867095499,0.020703072564321,-0.021004264356553,-0.019937995020016,0.137418229889493,0.162257023038872,0.002201970193407,0.096158907221638,-0.010606880321904,-0.064854983605852,-0.048465621603061,0.207131175219253,0.353496223102928,0.143236399318167,0.044609945404012,-0.124774968754746,-0.177270171694355,0.025712551556714
18,-0.039944746546718,-0.028578437241018,-0.002127602810992,0.169377407186417,0.294799520907712,-0.233838265363141,0.076016465051428,-0.005058436171296,-0.068131099969679,0.062474693076839,0.211649446963469,0.028952917504359,-0.075978438739634,-0.249413493491183,-0.001096328845748,0.032350761447258,0.124196073261243,0.050976121265482,-0.015822906815981,0.191641193122751,-0.005116118567641,0.355756942648168,-0.05312762173439,0.004960531667429,0.141741551297522,0.066332286811653,-0.090750857569084,0.206550590139898,-0.08956892009347,-0.224603672797114,0.029936180257335,-0.096634927067559,0.101148249295055,-0.121530878523218,-0.205826175023553,0.149227860039437,-0.004772771276424,-0.23798647907268,0.002129457160989,-0.280398932029437,0.345018033321707,-0.291632501062705,0.054041119406316,-0.029928831810219,0.410016220244669,0.284370539450137,0.06210700761102,0.07532418881751,-0.001112161282984,0.021195377938118
19,0.017669502033527,0.160852034250808,0.001496529139044,0.027447148428752,0.185350373831719,0.316467988739044,-0.242092271973967,-0.013625755015622,-0.02441713848132,0.020058699373372,-0.075159600873366,-0.040340392807351,-0.325169340089371,-0.040268746468463,0.007039797314857,-0.006089186240393,0.160130974584848,0.034458111786618,0.008701220287878,0.141058498420508,-0.004626927956011,0.121545315866414,-0.051790014931723,-0.101142556492453,0.091886685172722,0.088163713626756,-0.037803324606983,0.168323903888607,0.136411173382668,0.126397757895842,0.000864889202784,0.033245531259946,0.041567752129806,0.037913776258304,-0.021974268242203,0.122720973438776,0.074909792938633,0.155573679185895,0.005137542396542,0.001679086869181,-0.118249783227205,0.000489451220775,0.062136385595508,-0.17662845502583,0.231479680956049,0.229970339341626,-0.081874548435954,0.057417208628661,-0.063325296563473,0.016895160747376
20,-0.032020262379714,0.235693573419953,-0.000724761593826,0.024303086825027,0.029620987790789,0.174183031534043,0.155976790202085,-0.013011536472846,-0.189104962427576,-0.081565832184773,-0.138558801589011,-0.014376843534455,0.292049496291348,0.054095733690447,-0.146326487790292,0.066665238469653,-0.044937729787932,-0.098197281265866,0.028835650023181,0.065814099359307,0.455590616155557,-0.011147007754441,0.034703262742867,0.157772175849496,-0.021034633280736,0.193464188007228,-0.075542804639338,0.198482872831398,0.05655411990579,0.055023562846461,-0.10493141686724,-0.2799145995354,-0.005697073613098,0.089886191853068,0.052496008433295,-0.078639638189914,-0.029330399816064,-0.170775801883378,0.008295572699467,0.225855824389434,-0.122839374868013,-0.138460208567939,-0.002545429060015,-0.015924959138665,-0.086404783598741,0.255941492341983,0.046862360726828,-0.23099732453558,0.038245324801406,0.226376068572162
21,0.031231202035399,-0.114713429741154,0.00239003432892,0.15321392187986,-0.060155557692761,0.100407121807649,0.101510629007479,-0.033637956318735,0.162528232348553,0.000921861963436,0.208524508047893,0.059492208995372,0.033555857283352,-0.17445445153894,0.003025051273926,-0.082929899186642,0.156164258589443,0.131205877636488,0.006908092773319,0.046973219823211,0.246145812709022,-0.035150114876392,0.071558194743975,0.349938715959801,-0.085962266964898,-0.091550955766255,-0.017017437830689,-0.106089348501522,0.038460244523722,-0.146499119804166,0.022107194193416,-0.011785500444264,0.036324186132696,0.012973041487851,0.10262844130702,0.038319911535161,-0.09432081375834,0.060697563106419,-0.006272043868593,0.080389409999948,0.03767828564097,0.263308688048367,-0.240238798764311,0.178333887387369,0.189698201960986,-0.089448697448386,0.056581448393396,0.087782476189811,0.285535831744393,0.000399706184613
22,0.002848550453483,-0.006458183806982,-0.004238458344051,0.010325324389286,-0.049432521180056,0.05706908082476,0.084944670032265,-0.012131824994097,0.096880422920821,-0.010503316109753,0.183292503156334,0.026378326290248,0.243209589978988,-0.013114006489891,-0.065561822454161,0.039859808678312,-0.074281648331889,0.003592802893689,-0.000575433722779,-0.224998993361437,0.03354120408061,0.261606740396154,-0.079338569575564,-0.041508913939681,0.080309230436143,-0.132854767750947,-0.008775434135539,-0.125192980509865,0.003870515715667,-0.0212513083768,0.091870436664211,-0.149501593335798,0.074491550723107,0.01482135731615,-0.076796764695193,-0.004670802265029,0.139869930260941,-0.108789382338066,0.00906620290876,0.168976105602781,0.362401222711561,0.068893039203241,0.046312905922815,0.16173988315128,-0.041433985543322,0.181233245720109,0.011224183507936,0.045819050788256,0.157205445178883,-0.069660231063433
23,0.051659244539539,0.066614065108448,0.002062768318848,0.055348691194867,-0.340143000126983,-0.03548402970543,0.089619767455839,0.025696018335899,-0.014062406982357,-0.004642990865956,-0.012581354953597,0.070064313311835,0.039954729905323,-0.008497490667238,0.07821088450619,-0.021914208874018,-0.11364227254872,-0.039165766850379,0.001671495099689,0.065200018331469,-0.046304084199196,0.100234889116413,-0.014450367655017,-0.109276161374104,0.080463865873664,0.052495090927054,0.003158231719847,-0.114898586386693,-0.146912306452958,0.099458345830297,0.09784023879375,-0.275157994033437,-0.025202946039832,0.127127553438836,-0.079139435557395,0.146023705885771,0.106045110827116,0.320482802882867,0.010292761169776,0.162686623825904,0.120659914727566,0.078480463608083,0.11955308832965,0.168247066293892,-0.065078458657288,0.124004405556249,0.101968320370112,-0.061690641745267,0.320753945193746,-0.014605226360098
24,-0.014091141986553,-0.183927034257721,0.000511698511848,-0.039520543054651,-0.118874433304701,0.193751602773077,-0.034716962068844,-0.021139891693642,0.115303798753655,0.034191013467012,-0.146886967862769,0.018852263153061,0.017483877079493,-0.219030702077988,-0.110915600707847,0.057726477481893,0.062763097321328,0.074363989738001,0.020477057735336,0.168972531760069,0.33162291475547,-0.023603390960293,0.062783259184432,-0.043429130389201,0.089780310061369,0.027219685092691,0.047480820564874,0.062617514900737,0.123663352971497,-0.127651235060519,-0.104147930596348,0.082048337057248,-0.062392126950745,0.006080594871299,0.004178384869618,0.052265789703131,-0.0573874237279,-0.143887397359344,0.007854570787787,0.205755003246913,0.141324086431651,-0.100093755193795,-0.086663888731638,0.128013018710941,0.018431085112007,0.42392384175968,0.010298383287922,-0.028137767596768,-0.116917635906862,0.199347650372553
25,0.029973192214909,0.422217586180723,-0.001639267342448,0.046798910389074,0.170155866225312,0.202484993610184,0.083359389582983,-0.017939176808173,0.031016208061953,0.042891032952623,0.161637939979709,-0.002139990712067,0.07526502504219,0.007552869561013,-0.149523544687595,0.106325780437936,0.067349900495338,-0.012071147969172,0.05005741978277,-0.000292385666265,0.332492949656261,0.102714099647226,-0.02310116767115,-0.083708460114449,0.205538471652216,-0.008804362776359,0.1104653836583,0.028779334198278,0.15535219646608,0.141530947751432,0.142281210806051,0.041246969658646,-0.088677749624862,0.066380467829253,0.168782548147609,-0.154525512259113,-0.002674657562036,0.147263724741734,-0.003388876866645,0.101971945726378,0.133462452194191,0.028741202515188,-0.03551245652538,0.019842272821443,0.206512949268309,0.183293858309,-0.00962663163047,-0.056859296696889,-0.046230875115799,0.009997476484685
26,0.028044651113187,0.330807254456928,0.000243691665147,0.235091756357589,0.39372882922372,0.051577913562727,-0.038978311757755,0.029353316885359,-0.157683746543474,-0.032347369311093,0.077502541962526,0.031690356804965,0.028918724222156,-0.074130160589067,0.157704355801515,0.055966148970061,0.028046561993515,0.122606979682666,0.012105658112144,0.047213416932177,-0.06050037724149,0.160953171252513,-0.032009948105566,0.168918916920589,-0.368050325383775,0.099659137602928,-0.033752416561229,0.129801657069036,0.124699127761226,0.011358501353328,0.046249062616685,0.090560263278349,0.042344316667099,0.02390729438626,-0.154766416972237,-0.087699533594076,-0.11958718154602,0.106504376239011,-0.000142613240712,-0.085351034693901,-0.009537872131899,0.010971014982282,0.052729455876113,-0.015505460161584,0.404600296156286,0.310598215239312,0.127226402876445,0.293537913345972,0.009106284419939,0.183776797064399
27,0.022161708513031,-0.096256476109751,0.007276799790959,0.027524224764612,0.284074174671073,-0.033220350954221,-0.216893479602869,-0.011426161435669,-0.169307049540621,0.051015776422962,0.134562162163966,0.033374675652686,-0.067461893072477,0.206709571091847,0.060750100790351,0.054196524585001,-0.024621134608436,-0.125111251038288,0.002230711964386,-0.27040696613237,-0.359359441720584,-0.0248549550735,0.089021295295623,0.031414560143337,-0.149843556224238,-0.040150752796108,0.087666213452032,0.056186256405422,-0.045110175415323,-0.103782601279597,-0.006460910215127,-0.037008249534987,0.00125719045804,0.023835855968651,-0.230487511616655,0.167594306947654,-0.013393769729005,0.16850693628372,0.005824047608016,-0.050543857415338,0.064319534403249,-0.015414289634792,-0.129515977438281,0.182057079509023,0.093686692163191,0.381393785230482,0.053081230579453,0.303040762036734,0.267878973383829,0.156034946449017
28,-0.038202750920248,-0.141947685333533,0.006093061091444,0.07425150872322,-0.415894444292109,0.329045513344625,0.168232489694331,0.007565175421509,-0.061939843586526,-0.158695402723282,0.285714337005894,-0.052707715197075,-0.029595281618391,-0.110649051827295,0.216321665905781,-0.043555303537615,0.118288210372019,0.105907135370065,0.002804302050185,-0.070844074171586,-0.081476589771151,-0.019019791197802,0.075134229804857,-0.271173862809076,-0.09234500223352,-0.04554964504642,0.086728765470524,0.335542361443314,0.044077000594194,0.113433406978451,0.077523233030997,-0.1775188309769,-0.017309290995955,-0.008865211897173,-0.082255156479089,-0.071449689574035,0.107565955735573,0.045851583439849,0.00374463312072,-0.120606439972663,0.202899768689136,0.117346318658218,-0.046611940395377,0.238650886598681,-0.006855572250696,-0.143889417903214,0.010276586684286,0.30313637376145,0.304174534816241,0.085827286297821
29,-0.036214951977773,-0.026904449605756,0.001800798280472,0.149451932006724,0.053115211282596,-0.142770415606069,0.00583921023915,-0.012124794927297,0.034970563643247,0.050238217490008,-0.021472752556566,-0.045931671751554,0.009722162075047,0.023041686804821,0.070281377575367,-0.026484945290714,0.075730857307804,-0.082369192095881,-0.007806281562707,0.136272513974062,-0.18040418069302,0.204018641505715,0.090410347362259,0.286132512590793,0.04932078341575,0.092717718588163,-0.119998146403329,0.195983506352831,0.07141243618492,0.189047772031438,0.095500087577601,0.161533896967013,-0.033347573214797,0.134603633340957,0.037456965118007,-0.019198480946298,0.194024918285372,0.112508694110089,0.001774618149261,0.344639222869486,0.084354664593909,0.084064893375222,0.082536145879081,0.311863079646405,0.104554541727981,0.050394647849325,0.133764579990429,0.316304697780624,0.180917238914495,-0.053845990000142
30,0.03384774811786,0.271098285564633,0.005080001503944,0.118691220288732,0.251413806064469,0.063520268439143,0.159057271012112,-0.017964716473101,0.203772624820492,0.004700644698429,0.032221740040852,0.021517725109565,-0.109800336613702,0.147472717007956,0.040996420713377,-0.081073061331791,0.070483419063172,0.156086290573219,-0.030639957628775,-0.081943030449977,0.070266830574679,-0.061097420670315,-0.023294582108536,-0.080608328594102,-0.118156314635168,-0.066806459363236,0.125550540691946,-0.089182621675228,0.027674877958264,0.136344110123948,0.115461602912598,-0.118336782767234,0.046762783618057,0.052307556420152,-0.023223466499633,-0.152377850441082,-0.023903551235723,0.235993758783479,0.003405149561718,-0.164721796048699,0.202063698670563,0.141516114976137,-0.040281838383274,0.146614947774643,0.340256474262419,-0.330944275248798,0.130365845664487,-0.023296349911286,-0.004921119435737,0.151697253946542
31,-0.012923665456313,0.265643089036453,-0.001324635548958,0.136701131524619,0.189108967899199,0.231252548559798,0.00688238944691,-0.015761561258669,-0.064306867813042,0.090955365865479,-0.004584422060352,-0.011886962496345,0.114752159383206,-0.046871196009913,0.054689429838699,0.057614243841609,0.002194506564955,-0.024693827664346,-0.027379570305618,-0.007848396810584,0.115979645977029,0.056638985973797,0.002824203169293,-0.156061095361808,0.093015156705131,0.066003337154788,0.029227772556752,-0.039347001852613,0.017750454210499,0.176571636310186,0.037696057075814,0.126676962807549,0.005389936676336,-0.036179837958069,0.255265651231186,0.113358659398619,0.117028071477263,0.220319403630465,0.001464407191309,0.125846689047128,0.053353395528648,-0.08923670945343,0.13461372216487,0.105593322920211,0.089200220721369,0.328961720783207,0.089485510180592,0.507529494106863,0.052217722506317,0.118988353288927
32,0.05079430270508,-0.149861379904097,0.003483239553054,0.086260484968493,0.260407778959638,0.297219566064443,0.223641219046935,0.009161053937124,0.02774106451909,0.056741223678347,0.107945051632698,0.003467092968363,-0.105435741436515,-0.285881956557155,-0.032425171942424,0.04262973614101,0.024096309479319,0.052059827586285,-0.023385114949316,0.013627011609768,0.198793721631891,-0.05792116787162,0.061347229305045,0.373891844431105,0.132495951748849,0.016612716956917,0.109003294871463,0.33614235956779,0.120671059841053,0.280681358526313,0.098910223006798,0.080673571906116,-0.100088856861242,0.117293236224649,0.039586924404854,0.355806504606974,0.139471220989552,0.121820351637363,0.001311276090681,0.185054352018912,0.047746789802894,0.165222752693455,0.349614545167647,0.228052204727399,-0.218994362305492,0.253169533251171,0.040718348794531,0.159729937868332,0.17746430716178,0.13224309787199
